id,note,url,bill_id
23ea4328-206b-4eed-a561-2c505d6f2625,,https://malegislature.gov/Bills/192/SD3263,ocd-bill/30733e02-303c-46a4-be17-8b36f60800d0
d776bae8-58f8-4bcf-b4ae-498fb21f58ee,,https://malegislature.gov/Bills/192/S3008,ocd-bill/c45cdf27-6555-4637-b848-75cd42f5f6eb
801ffd00-fdfd-4c1c-9e70-836dcd604581,,https://malegislature.gov/Bills/192/SD3258,ocd-bill/2f158c6a-69c4-4cb3-9bb3-91557e7a42da
03ae4ae3-a3c7-44f7-bb17-fe700d3a14ee,,https://malegislature.gov/Bills/192/SD3257,ocd-bill/e757d51d-7331-49f1-ae9b-4a8368255dd1
4acccbab-3029-4258-882c-187a8a0a59b4,,https://malegislature.gov/Bills/192/H3949,ocd-bill/0e4953b9-5e0f-4390-a528-c58a8e824330
ed91622e-284d-4141-bc07-b101d4af041e,,https://malegislature.gov/Bills/192/SD2698,ocd-bill/6f3c1e41-3e7f-4df5-8520-6003312937a7
633d0b6c-a8ff-4a48-a991-786f6453e956,,https://malegislature.gov/Bills/192/H3947,ocd-bill/36e414dd-9638-4487-8a1d-0aebf4d78b67
58dbec2e-9488-4229-924f-32761ea13620,,https://malegislature.gov/Bills/192/H3950,ocd-bill/89b2c497-ebed-4337-8240-5e29bc91ce86
394bbd0b-bc4f-4153-949d-0d2ab77dc4ac,,https://malegislature.gov/Bills/192/SD2697,ocd-bill/82dd76d7-c0dc-4435-a275-9079189273f1
c80f2957-23d5-4ab5-9d26-83517268dc18,,https://malegislature.gov/Bills/192/HD4352,ocd-bill/025b80eb-fe40-4537-8fda-6cb6622fd50d
85d5d449-fc40-42ab-872b-35a7ebacf3d4,,https://malegislature.gov/Bills/192/H3953,ocd-bill/028ae6a8-e91d-4405-a2ec-12a20d028c4a
c6aa1ea8-ed1c-4e95-80f0-b0900f4a1ca9,,https://malegislature.gov/Bills/192/H3952,ocd-bill/a85ddf9b-984e-4e24-9304-e1cb74612a48
fb091118-d5d0-43bd-b2d4-78d9db0d0313,,https://malegislature.gov/Bills/192/H3958,ocd-bill/56d2ec4e-b515-4676-986d-e56bd1fb5129
4f3cfa17-4ffe-4bec-a0f9-dadedc42f163,,https://malegislature.gov/Bills/192/H3942,ocd-bill/28db09a3-854f-4143-92be-12124b93393c
fb50167f-ac32-48fc-9053-6a76b94ae04a,,https://malegislature.gov/Bills/192/H3956,ocd-bill/3716a4a6-5bb9-44dd-a189-2761d959411e
b5fbe436-9809-4e93-a5c9-a7c990ccdf2d,,https://malegislature.gov/Bills/192/H3962,ocd-bill/3f9ceb2f-6b6c-439a-9ae2-d37805f3317f
f896216f-b4bb-4e8c-97fe-d9c76556a5d3,,https://malegislature.gov/Bills/192/H3961,ocd-bill/dc839011-d578-482b-9877-1830dfb44b18
1302fb79-4c27-4f83-99e0-ec5d683f41d4,,https://malegislature.gov/Bills/192/H3954,ocd-bill/2471120b-2854-4548-834c-82e9d7cf85ff
e45fde7d-8a56-4e6d-b012-5b92126c8360,,https://malegislature.gov/Bills/192/H3944,ocd-bill/a8f5da17-3f5b-40d5-9fda-198d9c36e75c
a48dc5b3-7be2-4f8a-bb69-cdc0b4e8b8e7,,https://malegislature.gov/Bills/192/H3960,ocd-bill/e36b4b23-11c5-4f32-8053-a9a83db5f870
40c3eee0-2e1e-4fbc-9e2c-d0ce17785054,,https://malegislature.gov/Bills/192/H3955,ocd-bill/70f36c2e-a17e-45da-8057-79b9f7d9272e
607ff0b4-4c43-4151-9bef-8af0a8fb1c44,,https://malegislature.gov/Bills/192/H3943,ocd-bill/91fa73b1-26b3-4375-b383-bff999e2bf3a
504008e2-4a00-4501-b648-2d8f63580744,,https://malegislature.gov/Bills/192/H3926,ocd-bill/0cdef5ad-8033-4848-b14d-1061f8016d8e
171c9dab-7bd7-4434-bf3e-94de46e640da,,https://malegislature.gov/Bills/192/H3945,ocd-bill/ec0e6f1e-28de-4e50-81d2-f176e932dab8
08839efc-0441-4159-9d98-2d30afa11d8a,,https://malegislature.gov/Bills/192/H3959,ocd-bill/3a9ccd81-edec-436e-b0f4-8a34fa84af93
54b11266-23bb-4a13-98cd-6b9d1115431e,,https://malegislature.gov/Bills/192/H3964,ocd-bill/7202d4e8-70de-4725-b3ff-77ad4bdb153d
c6967ee3-884a-4bcd-842e-1717406b42cf,,https://malegislature.gov/Bills/192/H3957,ocd-bill/c58a9212-30a8-448a-bab5-e18ffad0027e
a1a1706e-a224-4b64-b43f-d3a18e8acb84,,https://malegislature.gov/Bills/192/H3963,ocd-bill/1aed32e0-fc2a-480f-9210-4baab9ae52dc
a10d8939-9684-4557-994d-c88c2da7ef4a,,https://malegislature.gov/Bills/192/SD2822,ocd-bill/f6c6c218-0e0e-4010-ad3c-0045545a57d7
25d30fa2-7581-4401-9efc-61f25267f392,,https://malegislature.gov/Bills/192/SD3137,ocd-bill/07394efe-f9c5-452c-82b6-8a2216bf6416
4d7b9541-a93c-4190-83e4-2a7585a4793d,,https://malegislature.gov/Bills/192/S3118,ocd-bill/5d6ce78d-52bc-4dd0-8c1e-e427d505f8b0
c66be89c-5815-4ebf-88d5-7d250581d327,,https://malegislature.gov/Bills/192/SD2702,ocd-bill/696cc124-2e1c-4c96-a4c6-c56f8ff87bfd
eaeeb63e-6846-4661-9e03-2b3f374d4f4a,,https://malegislature.gov/Bills/192/H3973,ocd-bill/09c12877-359c-4cf4-a76f-19232ac3f8d9
d4ccc87a-1177-42e9-a163-589ce3f5c439,,https://malegislature.gov/Bills/192/HD4351,ocd-bill/2237d5a5-a90f-464b-89ef-0d800dcf378f
13d4e82b-fa28-42f8-b318-28aa968436fd,,https://malegislature.gov/Bills/192/H3968,ocd-bill/57433029-be13-42b8-ae32-fbb8a81c8f07
5b18275e-df36-436f-a19a-e1d15c4fd97e,,https://malegislature.gov/Bills/192/H3966,ocd-bill/825568e4-5b0d-4a79-8468-32b7ed1f714f
d1f58c27-b663-4ce2-a197-4e9320f6aede,,https://malegislature.gov/Bills/192/HD4353,ocd-bill/87f44f53-7cb1-4e35-bc37-b9222df1089f
4bbcc3d9-a0b5-4357-8c63-b9be96264774,,https://malegislature.gov/Bills/192/HD4350,ocd-bill/195eae48-6262-4369-a909-86491cb13fb0
bf7aed24-c5d9-47cd-9ee3-30c7d3a2d8d8,,https://malegislature.gov/Bills/192/H3967,ocd-bill/56ef33f2-d0af-4bb2-89b8-e5a01ea8bf4a
874b42b4-473e-472c-a2f3-9b0825b4e9d1,,https://malegislature.gov/Bills/192/S2495,ocd-bill/b285575d-f527-4a06-a529-4f3be5eb0152
e7badce8-8c6b-4737-89f3-9fdf21f66534,,https://malegislature.gov/Bills/192/S2493,ocd-bill/252937e7-0c77-494b-8987-08db8ac05a2a
630b8498-e342-4671-beb0-6dc15425bca0,,https://malegislature.gov/Bills/192/SD2703,ocd-bill/bb0cbe44-6e30-418c-85be-24ee8a5e1b99
cb9eb954-c9aa-4636-bb63-96191faa3477,,https://malegislature.gov/Bills/192/S2496,ocd-bill/514b56af-420b-4ace-834a-2c21c73d3933
7ed9072b-ff21-40ce-92eb-d48e68f6fce6,,https://malegislature.gov/Bills/192/S2494,ocd-bill/5af95287-3a50-4300-957e-84fcc4802900
bfd0daf6-d9a1-440d-b4a4-9f83ff68c252,,https://malegislature.gov/Bills/192/SD2823,ocd-bill/3aa23ca8-b03b-4e7e-86d4-77945f703df0
3e5d038a-5675-483a-aadd-f3a339c4e0b0,,https://malegislature.gov/Bills/192/H3951,ocd-bill/80003020-a484-44e3-9503-17e581f286bb
48dd528a-c209-4ff0-ac69-ffd221fca214,,https://malegislature.gov/Bills/192/H3970,ocd-bill/44becf0a-5058-4f40-8b5c-7f218e222429
d8a30779-a135-43a4-9d2d-c55e3f1d95f3,,https://malegislature.gov/Bills/192/SD2701,ocd-bill/3fcd78cd-4de5-49d9-9dda-eeadbd2212eb
67b90d8f-40c6-4888-bc71-1fec81731add,,https://malegislature.gov/Bills/192/H3965,ocd-bill/c4c6c561-8e75-4e19-964d-7fea10da42f1
98c914e2-6331-496d-8c93-723acd1b7054,,https://malegislature.gov/Bills/192/H3971,ocd-bill/1b18d975-6186-4e0a-b0dd-420539be0c41
d4dde5ab-4432-4172-8b88-bedbf444b483,,https://malegislature.gov/Bills/192/H3969,ocd-bill/8d56ce71-d2e9-440d-8691-e338a3bbb90d
d47dc646-2754-418e-ad77-8981e5f7776a,,https://malegislature.gov/Bills/192/H3972,ocd-bill/6c4b5c05-4c9f-42e3-8b0b-80a65d203ed3
262762dc-b29b-45dd-b922-c24212d41530,,https://malegislature.gov/Bills/192/SD2699,ocd-bill/f759b9d1-b4f0-4944-925a-e37bb4cd6aa9
a837130e-e7d1-486f-9724-45fd897488b7,,https://malegislature.gov/Bills/192/SD2700,ocd-bill/47d4e2ba-efd3-41ab-8617-4c7cf334f1f0
cc2e38de-a65a-44f5-859e-913080802fe7,,https://malegislature.gov/Bills/192/HD4356,ocd-bill/e18da273-1774-4a15-a37c-948712a79e14
b9a16ec5-1854-4a92-a0d3-6b846a3b2cd7,,https://malegislature.gov/Bills/192/HD4358,ocd-bill/504c4c1d-5a7e-4544-a328-a26d7a1bf8a0
cd42dc02-8c8f-4deb-a776-d5b8803e4cb5,,https://malegislature.gov/Bills/192/H3974,ocd-bill/68b1988b-4324-493d-9e91-89086b923823
a6871985-ea65-4e89-a829-d60afe8df286,,https://malegislature.gov/Bills/192/SD2704,ocd-bill/29b7b5e2-14b3-4b88-b59e-e34abf069d75
e104ebb3-7161-4f5d-b019-322b4474f465,,https://malegislature.gov/Bills/192/H5050,ocd-bill/53d3a1e4-2279-4ae7-aa6f-ef74252b3573
8d189398-9c6e-406e-9284-f78a33c4baef,,https://malegislature.gov/Bills/192/SD2705,ocd-bill/d226bb52-f291-41cd-b0f5-76694d9aaefe
01d43a7f-99d5-4d5c-9d9c-453f992275b9,,https://malegislature.gov/Bills/192/SD3266,ocd-bill/aea11cda-8deb-4a82-ac7b-ded35b104837
02b5788e-0a71-4e62-a564-cca623df36e2,,https://malegislature.gov/Bills/192/S3016,ocd-bill/97e83262-4283-49da-b208-2b74808041fc
42660562-ac59-48b5-be90-6e57a66f1019,,https://malegislature.gov/Bills/192/S2497,ocd-bill/8a90665d-46c4-4755-b666-4ff33ce900fa
631f403d-abc8-427d-97ef-d55949f5d4e9,,https://malegislature.gov/Bills/192/HD4359,ocd-bill/b3a48fb6-7d61-466d-a810-5bed7e77fc29
721c2f5c-45a5-4870-b6cb-ae7a42b33ed9,,https://malegislature.gov/Bills/192/HD4357,ocd-bill/0edb1fbc-991a-4d05-92bf-d117d3f7400f
cfe49a4e-69b7-4786-be23-3b0b44f2e1e6,,https://malegislature.gov/Bills/192/SD2706,ocd-bill/401d7c52-69bf-4409-ad9a-ea13c8c0e25c
fdc012a2-4740-4e4f-b161-5fffe949eb4a,,https://malegislature.gov/Bills/192/S2498,ocd-bill/be6c2944-8485-4d29-8e9c-6ebc278abba5
0e81da04-5638-4f51-aaaf-12e9deab461e,,https://malegislature.gov/Bills/192/HD4376,ocd-bill/708807e4-ea5a-4971-9747-22454b3db12c
fe146a1d-47d3-4f40-aa6f-d647a35b225c,,https://malegislature.gov/Bills/192/H3979,ocd-bill/06ec7926-4955-4bc0-bee7-58fb98cd61dd
75b6ffbd-7bdd-47c3-bfd7-983d6fd7febf,,https://malegislature.gov/Bills/192/H3976,ocd-bill/ab39e388-d3bd-48b0-a2e5-42768a2b6ad9
a28c59e0-6263-44ce-b9e5-be562e2ee144,,https://malegislature.gov/Bills/192/H3975,ocd-bill/7f65a4eb-ea00-4b51-bf7e-8db9f7bb415c
338456b0-0625-4f18-9615-452a01bda778,,https://malegislature.gov/Bills/192/S2499,ocd-bill/9cb417ab-f2f2-4d15-abc7-bd32f4ad6c99
7b22b47c-78cb-4963-b9c3-eb9711c8cbc8,,https://malegislature.gov/Bills/192/H3977,ocd-bill/590ae876-3d0b-4f16-9288-6d581de5f8a9
b93111c2-39c5-4830-8ade-4bcd5c54a2fd,,https://malegislature.gov/Bills/192/H3982,ocd-bill/756be16b-e810-4007-a5ae-80a5b984762d
c1e0b52c-8cf4-4d4e-8383-0bf2ed239eaf,,https://malegislature.gov/Bills/192/HD4360,ocd-bill/f914eda3-2b2d-4acc-b2d3-b5ad436dfe68
1d48e2a9-4bc1-496e-b1f1-6a83604ac928,,https://malegislature.gov/Bills/192/H3983,ocd-bill/3d81abd3-b36b-4679-a7ee-008835205e80
330e378c-c528-4e26-82a5-8f37fd8fb41d,,https://malegislature.gov/Bills/192/S2500,ocd-bill/cb894c02-d77d-490d-849a-4e3d8c5350fe
3e6b7030-72ae-4dda-82da-17d79c842494,,https://malegislature.gov/Bills/192/SD2708,ocd-bill/a2be37d6-1378-4855-9982-0b979c5eba53
e1a14818-0c3b-4717-b5b3-af169247dbc9,,https://malegislature.gov/Bills/192/H3984,ocd-bill/4b270766-46e1-43d3-9c63-e60f8a5b6028
c251be0b-4151-4a14-b26f-98593af3ea8e,,https://malegislature.gov/Bills/192/H3985,ocd-bill/fac00374-4344-4430-9d64-033b2bba0ca0
8a8e8a17-7811-425c-9a6e-cc9504c6b082,,https://malegislature.gov/Bills/192/SD2710,ocd-bill/6b82ff6b-9c02-46f7-b270-593624749ea7
cae1d2a0-4d9b-42b7-bf4c-1ef730c3ca6c,,https://malegislature.gov/Bills/192/H3992,ocd-bill/4c4d5743-603e-45a7-8bc7-aea1b023b2ae
7764a842-0e56-4427-bfe9-926fbb2f3bbc,,https://malegislature.gov/Bills/192/SD2709,ocd-bill/ede63fa7-885e-4ebf-b948-febe71061dea
f2b5df99-7931-44c0-abd8-023f57675d13,,https://malegislature.gov/Bills/192/SD2711,ocd-bill/ef1407df-6d8b-4660-9649-5ed64e53e6a9
c6cbb45f-9510-437c-b294-2b272ad082fd,,https://malegislature.gov/Bills/192/H3986,ocd-bill/ce13ff23-f843-4436-8e3f-df7040482a4a
6a283b68-c802-4584-a653-d10a5537a4aa,,https://malegislature.gov/Bills/192/SD2713,ocd-bill/1a9357ed-a75f-4d84-9a56-30a6fe68768d
249cb428-e7ec-4977-9a61-f2751a49a717,,https://malegislature.gov/Bills/192/SD2712,ocd-bill/c9dd8d43-c43c-48cb-9efa-07efac3f9aad
619b6d5e-1829-4447-ba45-35f219f98b12,,https://malegislature.gov/Bills/192/H3991,ocd-bill/3c4154c1-9a42-453c-ab1a-136681b24df9
932c1473-e799-4ade-b811-d6ac8b667fc6,,https://malegislature.gov/Bills/192/H3987,ocd-bill/3d05a0ab-9c13-4cd2-97b0-ae1fa3c659b3
8a826602-8869-4ccc-9e6d-bd5ffc8cc675,,https://malegislature.gov/Bills/192/H4007,ocd-bill/a1cf3f62-1127-4338-8962-0113e1141556
56aa070a-43c8-4261-b04d-b5faf31f243d,,https://malegislature.gov/Bills/192/H4011,ocd-bill/7f78020f-0b25-4053-a031-991b62509ff5
4f4b7e41-4fa0-48e6-9319-4d9ebca244b7,,https://malegislature.gov/Bills/192/H4008,ocd-bill/cb2c4a72-b887-48a6-9802-6dbcd0a9901a
acb18b07-b849-4205-aebd-eabe2d42c603,,https://malegislature.gov/Bills/192/H4017,ocd-bill/6427e68e-e61a-462e-a04e-7c5f4656c016
b91cad6f-7e43-4eb7-bf2b-47d76af80e4f,,https://malegislature.gov/Bills/192/H4013,ocd-bill/259ec0b7-6236-4d5a-802b-e70a9c7ad2a1
9d2f681b-4df5-4b56-a4d4-47838ef70144,,https://malegislature.gov/Bills/192/H4012,ocd-bill/827093b0-4d4c-4ced-b4de-92d7fb98ffae
a0c2aded-e9c5-4118-ab04-591fff40463c,,https://malegislature.gov/Bills/192/H4006,ocd-bill/fca84296-b097-4641-a59a-9dc3aae4f470
82c0fc30-2d76-4659-a849-b0c431e7a666,,https://malegislature.gov/Bills/192/HD4363,ocd-bill/d013bd60-af90-43be-8452-8e2903f08684
0809bb37-f79f-412e-85b4-89163cd2ef73,,https://malegislature.gov/Bills/192/H4018,ocd-bill/a34c9c56-b2f9-481b-b590-7d94e8a60176
b4c2522e-0cb3-4db4-b438-42b587b2aead,,https://malegislature.gov/Bills/192/H3989,ocd-bill/5ec31a6f-3063-4c03-beb0-2597509337e0
92647dd5-004b-4f8d-9449-19a24b495af8,,https://malegislature.gov/Bills/192/H4010,ocd-bill/24dda2d0-a0ad-4f6c-a786-0551cb7e948e
e0a411b0-4ca6-48d0-9da1-542cd1d05132,,https://malegislature.gov/Bills/192/H4003,ocd-bill/1afc4809-35ac-4625-bb64-ab7ffb4e133f
9e081973-c514-4586-8f16-3655a3f42707,,https://malegislature.gov/Bills/192/H4005,ocd-bill/856b399b-0620-40f0-a98e-015ccfa120a5
bf6c3114-31b2-4480-b0cb-5c67997bda30,,https://malegislature.gov/Bills/192/H4009,ocd-bill/43e01cdf-af46-4635-8763-df52a31f02d5
8ea7a995-b2a5-47b4-9a5a-0e98bc7d0fc5,,https://malegislature.gov/Bills/192/H4016,ocd-bill/71d1ded9-c673-4098-8af0-8735a57eb65f
61582780-01f0-43c4-8675-a07a77c3a093,,https://malegislature.gov/Bills/192/H4015,ocd-bill/c779c4a0-28a9-4c56-aaa0-97aaef600a04
88207102-03fa-437c-9a83-015ff4ebe3d6,,https://malegislature.gov/Bills/192/H3988,ocd-bill/df90b078-f66b-4ccd-9e4f-b0f7eb0a6a34
f511ec99-39b8-4ff0-bb98-364e1868bef7,,https://malegislature.gov/Bills/192/H4004,ocd-bill/e69a70eb-7bff-4d47-89c5-d73dba538401
2f6a9d69-bcd3-4a84-8dbd-a86b70875b47,,https://malegislature.gov/Bills/192/H4014,ocd-bill/f8fc659d-dee6-44bf-891f-4bc7ce832aed
7df1a69b-988c-491a-bca4-e763bf85fb4f,,https://malegislature.gov/Bills/192/H4020,ocd-bill/0bbcdaad-8258-4ae5-ac65-5b4b3ac9dc1b
6575d6ef-1d09-4001-be4b-311fb33c458f,,https://malegislature.gov/Bills/192/S2501,ocd-bill/9dc364ab-d6f2-44f1-97cd-4a34f0339f72
c2cdf822-160a-42e5-90ca-97e5b23196d9,,https://malegislature.gov/Bills/192/H4021,ocd-bill/1d1b57fc-a7b6-477a-996d-c1d4e85d5fa6
be373919-5064-4cae-890a-2ab399031c32,,https://malegislature.gov/Bills/192/S2502,ocd-bill/21a88d5a-4b11-4ce4-8f66-5578280ca0e9
85f879fc-b42e-407b-8044-2973054e44f8,,https://malegislature.gov/Bills/192/H3996,ocd-bill/f0c2d396-903f-4ef0-bcf0-05ae749c1572
f93034f5-f683-4efc-9d75-f0e1964ad8a8,,https://malegislature.gov/Bills/192/H3999,ocd-bill/74e42897-a58c-48c4-a5c2-c31cdf5b68c3
79100818-2bb9-4aa5-9cb8-b8b4971eef6d,,https://malegislature.gov/Bills/192/H3998,ocd-bill/10011984-aa3e-46d6-9055-a11032ccb1b3
dc32018c-780c-4281-b5ca-6e1f9149f36d,,https://malegislature.gov/Bills/192/H3997,ocd-bill/444860b9-8bd0-4e36-b3df-38043f08a882
d06390aa-6277-4f46-9e4d-c30cf38a50b3,,https://malegislature.gov/Bills/192/H3995,ocd-bill/d2cb0f53-72d0-47d7-8c9c-2c354f677b4f
7d8dc1b9-c830-4186-850e-58bc2d26f79f,,https://malegislature.gov/Bills/192/HD4378,ocd-bill/dc3a928e-4efc-4ef9-bef4-1ac66666ee2c
359faed9-1322-452c-b847-ec7d7dc0fa9f,,https://malegislature.gov/Bills/192/H4022,ocd-bill/61d03ea2-e7b8-4880-b4a4-06eb5047ab5c
48872de3-49d7-4c31-aa29-4055fa6ec4ad,,https://malegislature.gov/Bills/192/SD2714,ocd-bill/b263376b-b3c4-4278-a4a1-f0b9c0a742f1
f458748e-d4fa-4947-8ce2-9aff83b952bf,,https://malegislature.gov/Bills/192/HD4374,ocd-bill/1b466a64-f538-4b5f-bd02-b2cdc85af717
fa7ad8c3-788e-4bf3-ab98-384f878bba2b,,https://malegislature.gov/Bills/192/HD4366,ocd-bill/e44b91e1-7c4d-4d9f-86f6-8f6d02b106d7
d96fc67b-1b22-4ecf-ad02-9e4e418d66e7,,https://malegislature.gov/Bills/192/HD4372,ocd-bill/00cd0cbb-28bc-4e8e-ba22-5ba918da8dd3
9e75eb73-93f4-4fb9-bd2c-16655f1e6e77,,https://malegislature.gov/Bills/192/HD4365,ocd-bill/d33eae6e-e6f5-4854-8db1-664ccaee0388
5577994e-bd18-4bd4-8aff-49dd56291e86,,https://malegislature.gov/Bills/192/HD4370,ocd-bill/47ea76f5-b770-4cd8-bf31-0c47fd45fe41
8314131e-5000-4c2a-ac8e-8a046e3b41e2,,https://malegislature.gov/Bills/192/HD4373,ocd-bill/7bdb51b4-9c74-4d9f-a674-e7845bacb8c2
a922a9a1-d2e8-4de7-a8c4-225be4bde931,,https://malegislature.gov/Bills/192/HD4367,ocd-bill/43442b73-9fba-4110-bd4c-5a98c92a221f
60d13f24-f493-4aea-8082-8d569f3cd72b,,https://malegislature.gov/Bills/192/HD4371,ocd-bill/e26e2d30-e1a6-4d2c-b6bc-99ecd61b802d
0d9b8943-2a4a-4758-bb6c-bda6781e44d0,,https://malegislature.gov/Bills/192/HD4364,ocd-bill/b2a14e95-0246-4529-8559-bdd197253230
d719314e-83c2-418f-ad26-d4efef350503,,https://malegislature.gov/Bills/192/HD4375,ocd-bill/995829f1-edd9-455b-8819-ebb0657cb160
dadb7558-0d0c-4855-81cc-760574f7e935,,https://malegislature.gov/Bills/192/HD4369,ocd-bill/c2d327c8-7a55-409a-a3c1-4e44253a9259
dc1e5d27-916b-451d-b6c9-f165c3f85a18,,https://malegislature.gov/Bills/192/HD4379,ocd-bill/ff67017a-d3c6-4809-9dc6-c813e78f466d
